user_id,graph_score,known_fraud_connections,mule_cluster_size,inbound_sources,outbound_dest,rapid_account_cluster_flag,mule_cluster_flag
U10301,60,0,2,3,1,0,0
U10302,0,0,0,1,2,0,0
U10303,0,0,0,1,1,0,0
U10304,0,0,2,0,1,0,0
U10305,0,0,0,1,1,0,0
U10306,0,0,0,0,1,0,0
U10307,0,0,0,2,0,0,0
U10308,0,0,0,0,1,0,0
U10309,0,0,0,1,0,0,0
U10310,0,0,0,0,0,0,0
U10311,0,0,1,1,0,0,0
U10312,0,0,1,0,1,0,0
U10313,0,0,0,1,0,0,0
U10314,0,0,1,0,1,0,0
U10315,0,0,0,2,1,0,0
U10316,0,0,0,2,2,0,0
U10317,0,0,0,2,2,0,0
U10318,0,0,2,1,0,0,0
U10319,0,0,0,0,3,0,0
U10320,0,0,0,2,1,0,0
U10321,0,0,0,1,0,0,0
U10322,0,0,1,2,1,0,0
U10323,0,0,1,1,0,0,0
U10324,0,0,1,1,0,0,0
U10325,0,0,0,1,1,0,0
U10326,0,0,0,2,1,0,0
U10327,0,0,0,0,0,0,0
U10328,60,0,0,3,1,0,0
U10329,0,0,0,2,1,0,0
U10330,0,0,1,1,1,0,0
U10331,0,0,0,1,2,0,0
U10332,0,0,2,2,2,0,0
U10333,0,0,0,1,1,0,0
U10334,40,1,3,1,0,0,0
U10335,0,0,1,0,0,0,0
U10336,0,0,0,1,1,0,0
U10337,0,0,0,0,1,0,0
U10338,0,0,0,1,0,0,0
U10339,0,0,0,2,0,0,0
U10340,0,0,1,0,0,0,0
U10341,0,0,2,0,1,0,0
U10342,0,0,0,1,0,0,0
U10343,0,0,2,0,0,0,0
U10344,0,0,0,0,0,0,0
U10345,0,0,0,0,1,0,0
U10346,0,0,1,0,0,0,0
U10347,0,0,1,0,1,0,0
U10348,40,1,1,0,2,0,0
U10349,0,0,0,0,0,0,0
U10350,0,0,0,2,1,0,0
U10351,0,0,0,0,0,0,0
U10352,0,0,0,1,0,0,0
U10353,0,0,0,2,1,0,0
U10354,0,0,0,1,0,0,0
U10355,0,0,2,0,1,0,0
U10356,0,0,0,0,0,0,0
U10357,0,0,2,2,0,0,0
U10358,0,0,0,3,3,0,0
U10359,0,0,3,1,0,0,0
U10360,0,0,1,1,2,0,0
U10361,0,0,0,1,1,0,0
U10362,0,0,1,0,0,0,0
U10363,0,0,1,1,0,0,0
U10364,0,0,3,1,1,0,0
U10365,60,0,1,3,1,0,0
U10366,0,0,0,0,1,0,0
U10367,0,0,0,2,1,0,0
U10368,0,0,0,2,1,0,0
U10369,0,0,0,1,2,0,0
U10370,0,0,2,1,0,0,0
U10371,0,0,0,0,0,0,0
U10372,0,0,0,1,1,0,0
U10373,0,0,0,2,1,0,0
U10374,0,0,1,1,1,0,0
U10375,0,0,0,3,0,0,0
U10376,0,0,0,2,0,0,0
U10377,0,0,0,0,1,0,0
U10378,0,0,0,2,1,0,0
U10379,0,0,1,0,2,0,0
U10380,60,0,0,3,1,0,0
U10381,0,0,1,2,1,0,0
U10382,0,0,0,0,0,0,0
U10383,0,0,0,2,1,0,0
U10384,0,0,0,0,2,0,0
U10385,0,0,1,0,0,0,0
U10386,0,0,0,2,0,0,0
U10387,40,1,1,1,1,0,0
U10388,0,0,1,0,1,0,0
U10389,0,0,0,0,1,0,0
U10390,0,0,0,0,0,0,0
U10391,0,0,0,1,1,0,0
U10392,0,0,0,1,1,0,0
U10393,0,0,0,1,2,0,0
U10394,0,0,1,2,3,0,0
U10395,0,0,0,1,1,0,0
U10396,0,0,0,0,1,0,0
U10397,0,0,0,1,0,0,0
U10398,0,0,0,0,1,0,0
U10399,0,0,0,1,0,0,0
U10400,0,0,0,1,1,0,0
U10401,0,0,0,1,0,0,0
U10402,0,0,0,0,1,0,0
U10403,0,0,1,0,2,0,0
U10404,0,0,0,4,2,0,0
U10405,0,0,2,0,0,0,0
U10406,0,0,1,0,4,0,0
U10407,0,0,1,1,0,0,0
U10408,0,0,0,0,0,0,0
U10409,0,0,1,0,0,0,0
U10410,40,1,1,2,0,0,0
U10411,0,0,3,2,0,0,0
U10412,0,0,0,0,3,0,0
U10413,0,0,0,0,1,0,0
U10414,0,0,0,2,0,0,0
U10415,0,0,2,0,0,0,0
U10416,0,0,0,1,0,0,0
U10417,0,0,0,0,0,0,0
U10418,0,0,0,0,2,0,0
U10419,0,0,1,0,2,0,0
U10420,60,0,0,3,1,0,0
U10421,0,0,0,0,0,0,0
U10422,0,0,0,1,0,0,0
U10423,0,0,1,0,1,0,0
U10424,0,0,0,0,1,0,0
U10425,0,0,1,1,2,0,0
U10426,0,0,1,0,1,0,0
U10427,0,0,0,1,2,0,0
U10428,0,0,0,1,2,0,0
U10429,0,0,0,0,2,0,0
U10430,0,0,0,0,0,0,0
U10431,0,0,0,0,0,0,0
U10432,0,0,0,1,1,0,0
U10433,0,0,0,2,1,0,0
U10434,0,0,0,0,0,0,0
U10435,0,0,1,1,0,0,0
U10436,0,0,0,0,2,0,0
U10437,0,0,1,1,0,0,0
U10438,0,0,0,0,2,0,0
U10439,0,0,0,1,0,0,0
U10440,0,0,1,0,0,0,0
U10441,0,0,1,0,0,0,0
U10442,0,0,0,0,1,0,0
U10443,0,0,0,0,0,0,0
U10444,0,0,0,1,0,0,0
U10445,0,0,2,0,0,0,0
U10446,0,0,1,1,0,0,0
U10447,0,0,1,1,2,0,0
U10448,0,0,0,0,1,0,0
U10449,0,0,0,1,0,0,0
U10450,0,0,0,1,0,0,0
U10451,0,0,0,0,0,0,0
U10452,40,1,1,1,0,0,0
U10453,0,0,0,0,1,0,0
U10454,0,0,1,1,1,0,0
U10455,0,0,1,1,0,0,0
U10456,0,0,0,0,1,0,0
U10457,0,0,0,3,3,0,0
U10458,0,0,0,1,1,0,0
U10459,0,0,1,2,0,0,0
U10460,0,0,0,3,0,0,0
U10461,0,0,0,0,1,0,0
U10462,0,0,0,1,0,0,0
U10463,0,0,0,0,0,0,0
U10464,0,0,1,0,2,0,0
U10465,0,0,0,0,1,0,0
U10466,0,0,2,1,0,0,0
U10467,60,0,1,3,1,0,0
U10468,0,0,1,1,0,0,0
U10469,0,0,0,0,0,0,0
U10470,0,0,2,2,1,0,0
U10471,0,0,1,0,1,0,0
U10472,0,0,0,0,0,0,0
U10473,0,0,0,1,0,0,0
U10474,0,0,0,0,0,0,0
U10475,0,0,0,0,0,0,0
U10476,0,0,0,1,1,0,0
U10477,0,0,0,0,0,0,0
U10478,0,0,0,1,0,0,0
U10479,0,0,0,6,0,0,0
U10480,0,0,1,1,0,0,0
U10481,0,0,1,0,0,0,0
U10482,0,0,1,1,2,0,0
U10483,0,0,0,1,0,0,0
U10484,0,0,0,2,0,0,0
U10485,0,0,0,0,0,0,0
U10486,0,0,1,1,1,0,0
U10487,0,0,0,1,0,0,0
U10488,0,0,0,1,1,0,0
U10489,0,0,2,0,1,0,0
U10490,0,0,1,1,1,0,0
U10491,0,0,1,0,2,0,0
U10492,0,0,0,1,1,0,0
U10493,0,0,0,1,2,0,0
U10494,0,0,0,2,1,0,0
U10495,0,0,0,1,0,0,0
U10496,0,0,0,0,0,0,0
U10497,0,0,2,1,0,0,0
U10498,0,0,1,0,1,0,0
U10499,0,0,0,1,1,0,0
U10500,0,0,0,0,0,0,0
U10501,0,0,0,1,2,0,0
U10502,60,0,1,3,1,0,0
U10503,0,0,0,0,4,0,0
U10504,0,0,1,0,0,0,0
U10505,0,0,1,1,2,0,0
U10506,0,0,0,1,1,0,0
U10507,0,0,0,1,1,0,0
U10508,60,0,1,4,1,0,0
U10509,0,0,0,0,0,0,0
U10510,0,0,2,1,0,0,0
U10511,0,0,0,2,0,0,0
U10512,0,0,0,0,1,0,0
U10513,0,0,0,0,0,0,0
U10514,0,0,2,1,4,0,0
U10515,0,0,3,1,2,0,0
U10516,0,0,1,1,2,0,0
U10517,0,0,1,1,0,0,0
U10518,0,0,0,1,0,0,0
U10519,0,0,0,0,2,0,0
U10520,0,0,2,1,0,0,0
U10521,0,0,0,2,0,0,0
U10522,40,1,1,0,0,0,0
U10523,0,0,1,2,0,0,0
U10524,60,0,1,3,1,0,0
U10525,0,0,0,0,1,0,0
U10526,0,0,0,0,0,0,0
U10527,0,0,0,2,4,0,0
U10528,0,0,0,0,1,0,0
U10529,0,0,0,1,0,0,0
U10530,0,0,2,1,1,0,0
U10531,0,0,1,0,1,0,0
U10532,0,0,0,0,1,0,0
U10533,0,0,2,0,1,0,0
U10534,0,0,1,0,2,0,0
U10535,0,0,0,1,0,0,0
U10536,0,0,0,0,1,0,0
U10537,0,0,0,0,0,0,0
U10538,0,0,0,0,0,0,0
U10539,0,0,0,0,1,0,0
U10540,0,0,0,0,0,0,0
U10541,0,0,0,1,1,0,0
U10542,0,0,0,1,2,0,0
U10543,0,0,0,1,0,0,0
U10544,0,0,1,0,0,0,0
U10545,0,0,0,0,0,0,0
U10546,0,0,0,1,1,0,0
U10547,0,0,0,0,0,0,0
U10548,40,1,1,0,0,0,0
U10549,0,0,1,1,1,0,0
U10550,0,0,3,1,0,0,0
U10551,0,0,1,1,1,0,0
U10552,0,0,2,1,0,0,0
U10553,0,0,0,1,1,0,0
U10554,0,0,2,1,0,0,0
U10555,0,0,0,2,0,0,0
U10556,0,0,1,1,0,0,0
U10557,0,0,2,2,4,0,0
U10558,0,0,0,0,0,0,0
U10559,0,0,0,1,2,0,0
U10560,0,0,0,1,1,0,0
U10561,0,0,1,1,0,0,0
U10562,0,0,3,1,1,0,0
U10563,0,0,0,0,0,0,0
U10564,0,0,0,0,0,0,0
U10565,0,0,0,2,1,0,0
U10566,0,0,0,1,0,0,0
U10567,0,0,0,2,3,0,0
U10568,0,0,0,0,1,0,0
U10569,0,0,1,3,2,0,0
U10570,0,0,1,1,0,0,0
U10571,0,0,0,1,1,0,0
U10572,0,0,0,1,2,0,0
U10573,0,0,0,1,1,0,0
U10574,60,0,1,3,1,0,0
U10575,0,0,0,3,2,0,0
U10576,0,0,0,0,3,0,0
U10577,0,0,1,2,0,0,0
U10578,0,0,1,2,1,0,0
U10579,0,0,0,0,1,0,0
U10580,0,0,0,2,0,0,0
U10581,0,0,0,1,0,0,0
U10582,0,0,0,1,0,0,0
U10583,0,0,1,0,2,0,0
U10584,0,0,1,1,1,0,0
U10585,0,0,1,1,0,0,0
U10586,40,1,3,0,0,0,0
U10587,0,0,1,1,1,0,0
U10588,0,0,1,2,0,0,0
U10589,0,0,0,1,1,0,0
U10590,0,0,0,1,0,0,0
U10591,0,0,0,2,0,0,0
U10592,0,0,0,0,1,0,0
U10593,0,0,0,3,0,0,0
U10594,100,1,2,4,1,0,0
U10595,0,0,0,0,0,0,0
U10596,0,0,0,1,2,0,0
U10597,0,0,1,2,0,0,0
U10598,0,0,0,1,2,0,0
U10599,0,0,1,1,0,0,0
U10600,0,0,0,0,0,0,0
U10601,0,0,1,1,1,0,0
U10602,0,0,0,1,0,0,0
U10603,40,1,2,2,0,0,0
U10604,0,0,0,2,0,0,0
U10605,0,0,1,1,0,0,0
U10606,0,0,0,1,0,0,0
U10607,0,0,1,0,1,0,0
U10608,0,0,1,1,1,0,0
U10609,0,0,2,1,0,0,0
U10610,40,1,2,0,0,0,0
U10611,0,0,0,2,1,0,0
U10612,0,0,0,1,1,0,0
U10613,0,0,3,1,1,0,0
U10614,0,0,0,0,0,0,0
U10615,0,0,2,1,1,0,0
U10616,0,0,1,1,0,0,0
U10617,0,0,0,1,0,0,0
U10618,0,0,1,2,0,0,0
U10619,0,0,0,1,1,0,0
U10620,0,0,0,0,0,0,0
U10621,0,0,0,0,0,0,0
U10622,0,0,1,2,1,0,0
U10623,0,0,0,2,1,0,0
U10624,0,0,1,1,3,0,0
U10625,0,0,1,0,1,0,0
U10626,0,0,0,0,0,0,0
U10627,0,0,1,0,3,0,0
U10628,0,0,0,1,0,0,0
U10629,0,0,1,3,0,0,0
U10630,0,0,0,1,1,0,0
U10631,0,0,0,0,0,0,0
U10632,0,0,0,1,0,0,0
U10633,0,0,1,1,0,0,0
U10634,40,1,1,1,1,0,0
U10635,0,0,0,0,2,0,0
U10636,40,1,1,1,0,0,0
U10637,40,1,1,0,0,0,0
U10638,0,0,0,0,1,0,0
U10639,0,0,0,1,2,0,0
U10640,0,0,0,0,1,0,0
U10641,0,0,0,0,0,0,0
U10642,0,0,0,0,0,0,0
U10643,0,0,0,1,2,0,0
U10644,0,0,0,0,0,0,0
U10645,0,0,1,1,0,0,0
U10646,0,0,0,1,0,0,0
U10647,0,0,0,0,0,0,0
U10648,40,1,1,2,1,0,0
U10649,0,0,1,1,1,0,0
U10650,0,0,1,0,1,0,0
U10651,40,1,1,1,0,0,0
U10652,0,0,0,1,1,0,0
U10653,0,0,0,2,0,0,0
U10654,0,0,0,1,0,0,0
U10655,0,0,0,1,0,0,0
U10656,0,0,0,1,0,0,0
U10657,0,0,1,0,0,0,0
U10658,0,0,2,1,1,0,0
U10659,0,0,0,1,0,0,0
U10660,0,0,0,1,1,0,0
U10661,0,0,1,2,0,0,0
U10662,0,0,0,0,0,0,0
U10663,0,0,0,1,1,0,0
U10664,0,0,0,2,0,0,0
U10665,0,0,0,1,0,0,0
U10666,0,0,0,1,0,0,0
U10667,0,0,0,1,2,0,0
U10668,0,0,0,1,0,0,0
U10669,0,0,0,2,1,0,0
U10670,0,0,0,1,0,0,0
U10671,0,0,1,0,2,0,0
U10672,0,0,2,3,0,0,0
U10673,0,0,1,3,2,0,0
U10674,0,0,0,1,1,0,0
U10675,0,0,0,0,1,0,0
U10676,0,0,0,1,1,0,0
U10677,0,0,0,1,0,0,0
U10678,0,0,1,2,0,0,0
U10679,0,0,0,1,1,0,0
U10680,60,0,0,4,1,0,0
U10681,0,0,1,0,1,0,0
U10682,0,0,2,0,0,0,0
U10683,0,0,0,0,2,0,0
U10684,0,0,0,1,1,0,0
U10685,0,0,0,1,0,0,0
U10686,0,0,0,1,3,0,0
U10687,0,0,0,3,0,0,0
U10688,0,0,0,1,0,0,0
U10689,0,0,0,2,2,0,0
U10690,0,0,3,1,2,0,0
U10691,0,0,0,1,0,0,0
U10692,0,0,0,0,0,0,0
U10693,0,0,0,0,1,0,0
U10694,0,0,0,1,0,0,0
U10695,0,0,0,1,2,0,0
U10696,0,0,0,0,2,0,0
U10697,0,0,0,0,2,0,0
U10698,0,0,1,0,0,0,0
U10699,0,0,0,2,3,0,0
U10700,0,0,0,1,0,0,0
U10701,0,0,1,0,1,0,0
U10702,0,0,1,2,0,0,0
U10703,0,0,1,1,0,0,0
U10704,0,0,0,1,3,0,0
U10705,0,0,0,1,0,0,0
U10706,0,0,0,0,0,0,0
U10707,0,0,1,1,1,0,0
U10708,0,0,1,1,0,0,0
U10709,0,0,0,0,1,0,0
U10710,0,0,1,0,1,0,0
U10711,0,0,1,1,0,0,0
U10712,0,0,1,1,1,0,0
U10713,0,0,1,1,1,0,0
U10714,0,0,0,0,2,0,0
U10715,0,0,1,1,0,0,0
U10716,0,0,1,1,1,0,0
U10717,0,0,0,0,0,0,0
U10718,0,0,0,1,1,0,0
U10719,0,0,1,2,0,0,0
U10720,0,0,0,2,1,0,0
U10721,0,0,0,3,0,0,0
U10722,0,0,0,0,3,0,0
U10723,40,1,1,2,0,0,0
U10724,0,0,0,1,1,0,0
U10725,0,0,1,0,1,0,0
U10726,0,0,0,0,0,0,0
U10727,0,0,0,1,1,0,0
U10728,0,0,0,0,1,0,0
U10729,0,0,0,0,0,0,0
U10730,0,0,2,0,0,0,0
U10731,40,1,1,0,1,0,0
U10732,40,1,3,1,1,0,0
U10733,60,0,1,3,1,0,0
U10734,0,0,1,0,0,0,0
U10735,40,1,1,2,0,0,0
U10736,0,0,0,1,1,0,0
U10737,0,0,0,2,0,0,0
U10738,0,0,1,0,1,0,0
U10739,0,0,0,1,1,0,0
U10740,0,0,0,1,2,0,0
U10741,0,0,1,1,1,0,0
U10742,0,0,0,1,1,0,0
U10743,0,0,1,2,2,0,0
U10744,0,0,2,2,0,0,0
U10745,0,0,0,1,0,0,0
U10746,0,0,1,0,0,0,0
U10747,0,0,2,0,1,0,0
U10748,0,0,0,1,2,0,0
U10749,0,0,0,0,1,0,0
U10750,60,0,0,3,1,0,0
U10751,0,0,1,2,1,0,0
U10752,40,1,1,2,0,0,0
U10753,0,0,0,1,1,0,0
U10754,0,0,0,3,2,0,0
U10755,0,0,0,2,3,0,0
U10756,0,0,0,1,2,0,0
U10757,40,2,3,2,0,0,0
U10758,0,0,0,2,0,0,0
U10759,0,0,0,1,2,0,0
U10760,0,0,2,1,0,0,0
U10761,0,0,0,1,2,0,0
U10762,0,0,0,0,1,0,0
U10763,0,0,1,0,0,0,0
U10764,0,0,0,1,1,0,0
U10765,0,0,0,4,2,0,0
U10766,0,0,0,2,1,0,0
U10767,0,0,0,2,1,0,0
U10768,0,0,1,1,1,0,0
U10769,40,1,1,1,1,0,0
U10770,0,0,0,2,0,0,0
U10771,0,0,0,4,2,0,0
U10772,60,0,0,3,1,0,0
U10773,0,0,0,1,1,0,0
U10774,0,0,0,1,0,0,0
U10775,0,0,0,2,2,0,0
U10776,0,0,0,2,2,0,0
U10777,40,1,2,3,4,0,0
U10778,0,0,0,0,2,0,0
U10779,0,0,1,4,2,0,0
U10780,0,0,2,1,2,0,0
U10781,0,0,0,0,1,0,0
U10782,0,0,0,2,2,0,0
U10783,0,0,2,0,2,0,0
U10784,40,1,1,1,1,0,0
U10785,0,0,0,2,0,0,0
U10786,0,0,1,1,0,0,0
U10787,0,0,1,0,3,0,0
U10788,0,0,0,1,2,0,0
U10789,0,0,0,1,1,0,0
U10790,0,0,2,0,0,0,0
U10791,0,0,2,1,1,0,0
U10792,40,1,1,2,0,0,0
U10793,0,0,1,0,0,0,0
U10794,0,0,0,0,1,0,0
U10795,0,0,0,1,0,0,0
U10796,0,0,1,0,2,0,0
U10797,0,0,0,2,0,0,0
U10798,0,0,0,0,0,0,0
U10799,0,0,1,2,1,0,0
U10800,0,0,1,1,0,0,0
U10801,0,0,0,0,0,0,0
U10802,0,0,1,2,0,0,0
U10803,0,0,0,0,2,0,0
U10804,0,0,0,1,0,0,0
U10805,0,0,1,1,2,0,0
U10806,0,0,0,0,0,0,0
U10807,0,0,1,0,1,0,0
U10808,0,0,0,0,2,0,0
U10809,0,0,1,1,0,0,0
U10810,0,0,1,0,3,0,0
U10811,0,0,0,1,1,0,0
U10812,0,0,1,0,0,0,0
U10813,0,0,2,1,1,0,0
U10814,0,0,0,2,0,0,0
U10815,0,0,0,0,1,0,0
U10816,0,0,0,0,0,0,0
U10817,0,0,1,3,0,0,0
U10818,40,1,1,1,1,0,0
U10819,0,0,0,0,0,0,0
U10820,0,0,0,0,0,0,0
U10821,0,0,1,2,2,0,0
U10822,0,0,1,0,0,0,0
U10823,0,0,0,0,0,0,0
U10824,0,0,1,0,1,0,0
U10825,0,0,2,2,1,0,0
U10826,0,0,0,2,2,0,0
U10827,0,0,0,1,2,0,0
U10828,0,0,0,1,0,0,0
U10829,0,0,0,2,0,0,0
U10830,0,0,0,2,1,0,0
U10831,0,0,0,0,0,0,0
U10832,0,0,1,2,0,0,0
U10833,0,0,0,0,2,0,0
U10834,0,0,2,0,0,0,0
U10835,0,0,0,0,0,0,0
U10836,0,0,2,1,0,0,0
U10837,0,0,0,0,0,0,0
U10838,0,0,0,1,0,0,0
U10839,0,0,1,0,3,0,0
U10840,0,0,1,1,1,0,0
U10841,60,0,0,3,1,0,0
U10842,0,0,1,1,2,0,0
U10843,40,1,2,2,2,0,0
U10844,0,0,0,4,2,0,0
U10845,0,0,0,1,1,0,0
U10846,0,0,1,1,0,0,0
U10847,0,0,1,0,0,0,0
U10848,0,0,0,2,2,0,0
U10849,0,0,2,0,1,0,0
U10850,40,1,2,0,0,0,0
U10851,0,0,0,0,0,0,0
U10852,0,0,0,1,1,0,0
U10853,0,0,0,0,2,0,0
U10854,0,0,1,1,1,0,0
U10855,0,0,0,0,1,0,0
U10856,0,0,1,0,1,0,0
U10857,0,0,0,0,0,0,0
U10858,0,0,0,2,2,0,0
U10859,0,0,0,0,2,0,0
U10860,0,0,0,0,2,0,0
U10861,0,0,1,1,1,0,0
U10862,0,0,1,1,1,0,0
U10863,0,0,0,2,0,0,0
U10864,0,0,1,1,0,0,0
U10865,0,0,1,0,0,0,0
U10866,0,0,0,1,0,0,0
U10867,0,0,1,1,1,0,0
U10868,0,0,0,1,1,0,0
U10869,0,0,0,1,2,0,0
U10870,0,0,0,0,0,0,0
U10871,0,0,1,1,2,0,0
U10872,0,0,0,0,2,0,0
U10873,0,0,1,1,0,0,0
U10874,0,0,0,2,4,0,0
U10875,0,0,0,0,0,0,0
U10876,0,0,0,0,3,0,0
U10877,0,0,0,0,1,0,0
U10878,0,0,0,0,0,0,0
U10879,0,0,0,2,1,0,0
U10880,0,0,1,1,3,0,0
U10881,40,1,2,0,0,0,0
U10882,0,0,0,0,2,0,0
U10883,0,0,0,0,1,0,0
U10884,60,0,0,3,1,0,0
U10885,0,0,0,0,1,0,0
U10886,0,0,0,2,0,0,0
U10887,0,0,0,1,1,0,0
U10888,0,0,0,0,1,0,0
U10889,0,0,0,1,1,0,0
U10890,0,0,0,1,0,0,0
U10891,0,0,2,0,1,0,0
U10892,0,0,0,0,1,0,0
U10893,0,0,0,2,0,0,0
U10894,0,0,0,0,1,0,0
U10895,0,0,0,0,0,0,0
U10896,0,0,0,0,1,0,0
U10897,0,0,0,0,2,0,0
U10898,0,0,0,3,0,0,0
U10899,0,0,1,1,0,0,0
U10900,0,0,0,2,3,0,0
U10901,0,0,0,0,0,0,0
U10902,0,0,0,0,1,0,0
U10903,0,0,1,2,2,0,0
U10904,0,0,1,1,1,0,0
U10905,0,0,0,1,1,0,0
U10906,0,0,0,1,0,0,0
U10907,0,0,1,1,2,0,0
U10908,0,0,0,0,4,0,0
U10909,0,0,1,0,0,0,0
U10910,0,0,0,1,1,0,0
U10911,0,0,0,1,1,0,0
U10912,0,0,0,0,3,0,0
U10913,0,0,0,2,0,0,0
U10914,0,0,0,1,0,0,0
U10915,0,0,0,2,2,0,0
U10916,0,0,2,0,0,0,0
U10917,0,0,0,2,0,0,0
U10918,0,0,0,5,0,0,0
U10919,0,0,0,0,0,0,0
U10920,0,0,1,2,1,0,0
U10921,0,0,0,0,1,0,0
U10922,40,1,1,1,2,0,0
U10923,0,0,0,0,0,0,0
U10924,0,0,1,0,2,0,0
U10925,0,0,1,1,1,0,0
U10926,0,0,1,0,0,0,0
U10927,0,0,1,0,0,0,0
U10928,0,0,1,0,1,0,0
U10929,0,0,1,1,1,0,0
U10930,0,0,2,0,0,0,0
U10931,0,0,0,0,0,0,0
U10932,0,0,0,0,0,0,0
U10933,0,0,0,1,0,0,0
U10934,0,0,0,0,0,0,0
U10935,0,0,0,2,2,0,0
U10936,0,0,1,1,0,0,0
U10937,0,0,1,0,1,0,0
U10938,0,0,0,1,1,0,0
U10939,0,0,1,1,1,0,0
U10940,40,2,2,0,0,0,0
U10941,0,0,0,2,0,0,0
U10942,0,0,0,3,2,0,0
U10943,0,0,1,1,1,0,0
U10944,0,0,0,0,0,0,0
U10945,0,0,0,1,2,0,0
U10946,60,0,2,3,1,0,0
U10947,0,0,0,1,1,0,0
U10948,0,0,0,1,1,0,0
U10949,0,0,0,0,0,0,0
U10950,0,0,0,1,1,0,0
U10951,0,0,1,1,0,0,0
U10952,0,0,1,0,1,0,0
U10953,0,0,0,1,0,0,0
U10954,0,0,0,1,2,0,0
U10955,60,0,0,3,1,0,0
U10956,0,0,1,2,0,0,0
U10957,0,0,1,0,1,0,0
U10958,0,0,0,0,0,0,0
U10959,60,0,1,3,1,0,0
U10960,0,0,1,1,2,0,0
U10961,0,0,0,0,1,0,0
U10962,0,0,1,3,0,0,0
U10963,0,0,0,2,4,0,0
U10964,0,0,1,1,0,0,0
U10965,0,0,1,0,2,0,0
U10966,0,0,0,2,0,0,0
U10967,0,0,0,1,1,0,0
U10968,0,0,0,0,0,0,0
U10969,0,0,2,2,0,0,0
U10970,0,0,1,1,0,0,0
U10971,0,0,0,0,1,0,0
U10972,0,0,0,0,0,0,0
U10973,0,0,0,2,0,0,0
U10974,0,0,0,0,2,0,0
U10975,0,0,1,0,2,0,0
U10976,0,0,1,0,2,0,0
U10977,0,0,0,1,1,0,0
U10978,0,0,0,0,1,0,0
U10979,40,1,2,1,3,0,0
U10980,0,0,0,1,4,0,0
U10981,0,0,0,1,1,0,0
U10982,0,0,1,1,2,0,0
U10983,0,0,0,0,1,0,0
U10984,0,0,0,2,1,0,0
U10985,0,0,1,2,0,0,0
U10986,0,0,0,2,0,0,0
U10987,0,0,0,0,4,0,0
U10988,0,0,1,0,0,0,0
U10989,0,0,0,0,0,0,0
U10990,40,1,1,1,1,0,0
U10991,0,0,0,0,3,0,0
U10992,0,0,0,1,1,0,0
U10993,0,0,0,0,1,0,0
U10994,40,1,1,2,0,0,0
U10995,0,0,1,2,0,0,0
U10996,0,0,0,1,0,0,0
U10997,0,0,0,0,4,0,0
U10998,0,0,1,1,1,0,0
U10999,0,0,1,1,1,0,0
U11000,0,0,1,0,1,0,0
U11001,0,0,0,1,1,0,0
U11002,0,0,0,0,3,0,0
U11003,0,0,0,2,1,0,0
U11004,0,0,0,2,1,0,0
U11005,0,0,0,2,1,0,0
U11006,0,0,0,1,3,0,0
U11007,0,0,0,0,1,0,0
U11008,0,0,0,0,1,0,0
U11009,0,0,1,2,3,0,0
U11010,0,0,1,0,1,0,0
U11011,0,0,1,0,1,0,0
U11012,0,0,0,1,3,0,0
U11013,0,0,0,0,2,0,0
U11014,40,1,1,1,1,0,0
U11015,0,0,0,0,1,0,0
U11016,0,0,1,1,1,0,0
U11017,0,0,2,1,2,0,0
U11018,0,0,0,1,1,0,0
U11019,0,0,0,1,1,0,0
U11020,0,0,1,3,2,0,0
U11021,0,0,1,1,1,0,0
U11022,0,0,0,1,0,0,0
U11023,0,0,1,1,2,0,0
U11024,0,0,0,1,3,0,0
U11025,0,0,0,1,1,0,0
U11026,0,0,0,0,2,0,0
U11027,40,1,1,0,1,0,0
U11028,0,0,0,0,2,0,0
U11029,0,0,1,0,1,0,0
U11030,0,0,1,0,2,0,0
U11031,0,0,1,1,1,0,0
U11032,0,0,0,2,1,0,0
U11033,0,0,0,1,1,0,0
U11034,40,1,2,1,2,0,0
U11035,0,0,0,0,1,0,0
U11036,0,0,0,1,0,0,0
U11037,0,0,0,0,2,0,0
U11038,0,0,1,0,0,0,0
U11039,0,0,0,0,0,0,0
U11040,0,0,0,0,1,0,0
U11041,0,0,1,2,0,0,0
U11042,0,0,1,0,0,0,0
U11043,0,0,0,0,0,0,0
U11044,0,0,0,1,0,0,0
U11045,0,0,0,2,1,0,0
U11046,0,0,0,1,0,0,0
U11047,0,0,0,0,1,0,0
U11048,0,0,0,0,1,0,0
U11049,0,0,0,0,1,0,0
U11050,0,0,0,0,1,0,0
U11051,0,0,0,0,2,0,0
U11052,60,0,1,3,1,0,0
U11053,0,0,2,2,1,0,0
U11054,0,0,1,0,1,0,0
U11055,0,0,0,2,0,0,0
U11056,0,0,0,2,1,0,0
U11057,0,0,1,0,0,0,0
U11058,0,0,1,1,1,0,0
U11059,0,0,0,2,0,0,0
U11060,0,0,1,0,0,0,0
U11061,0,0,0,0,1,0,0
U11062,0,0,0,1,3,0,0
U11063,0,0,0,1,0,0,0
U11064,0,0,0,1,0,0,0
U11065,0,0,0,0,0,0,0
U11066,0,0,0,3,2,0,0
U11067,0,0,1,1,0,0,0
U11068,0,0,0,1,1,0,0
U11069,40,1,1,1,0,0,0
U11070,0,0,0,0,0,0,0
U11071,0,0,1,3,0,0,0
U11072,0,0,0,1,1,0,0
U11073,0,0,0,0,1,0,0
U11074,0,0,0,1,0,0,0
