trans_id,sender_id,receiver_id,amount,transaction_type,channel,sender_bal_before,sender_bal_after,receiver_bal_after,timestamp,location,is_sim_bound,device_id,time_to_pay_ms
T9727,U13419,U8545,10487.0,UPI,Mobile,145379.0,134892.0,127872,2025-03-06 00:39:00,Shenzhen,True,DEV_13419,18670
T9728,U16727,U18894,2198.0,UPI,Web,65528.0,63330.0,166669,2025-04-19 15:31:00,Iwakuni,True,DEV_16727,56312
T9729,U11807,U7292,8826.0,UPI,Web,134372.0,125546.0,179606,2025-03-21 09:16:00,Shenzhen,True,DEV_11807,37397
T9730,U16516,U18928,3476.0,UPI,Web,45768.0,42292.0,213235,2025-04-25 15:55:00,Iwakuni,True,DEV_16516,53557
T9731,U20498,U14668,8653.0,UPI,Web,75284.0,66631.0,176728,2025-05-17 17:44:00,Tokyo,True,DEV_20498,25687
T9732,U3649,U14022,11587.0,UPI,Web,38228.0,26641.0,86233,2025-03-24 05:33:00,Melbourne,True,DEV_3649,37089
T9733,U20104,U9610,6062.0,UPI,Web,119480.0,113418.0,40645,2025-04-03 18:58:00,Shenzhen,True,DEV_20104,13017
T9734,U1991,U10553,13200.0,UPI,Web,102053.0,88853.0,19476,2025-05-13 02:34:00,Melbourne,True,DEV_1991,39919
T9735,U7532,U9389,14975.0,UPI,Web,120166.0,105191.0,7979,2025-03-23 22:28:00,Asagaya-minami,True,DEV_7532,15762
T9736,U14690,U20993,12544.0,UPI,Web,77951.0,65407.0,38947,2025-05-06 13:32:00,Iwakuni,True,DEV_14690,26998
T9737,U88,U20229,14051.0,UPI,Web,71137.0,57086.0,276425,2025-04-24 21:44:00,Iwakuni,True,DEV_88,27307
T9738,U12113,U18204,9475.0,UPI,Mobile,84705.0,75230.0,42100,2025-03-12 20:26:00,Shenzhen,True,DEV_12113,48633
T9739,U8316,U16598,6890.0,UPI,Web,122495.0,115605.0,162977,2025-05-09 23:02:00,Shenzhen,True,DEV_8316,29894
T9740,U15815,U8341,13996.0,UPI,Mobile,71418.0,57422.0,28917,2025-04-06 11:12:00,Iwakuni,True,DEV_15815,43880
T9741,U12211,U13343,1852.0,UPI,Web,40802.0,38950.0,57488,2025-03-20 01:44:00,Iwakuni,True,DEV_12211,54940
T9742,U10915,U603,1780.0,UPI,Web,74903.0,73123.0,238351,2025-03-27 20:39:00,Iwakuni,True,DEV_10915,43311
T9743,U10772,U2243,2553.0,UPI,Web,51668.0,49115.0,166427,2025-03-30 15:55:00,Tokyo,True,DEV_10772,55597
T9744,U7410,U1977,6326.0,UPI,Web,128986.0,122660.0,7386,2025-03-28 11:34:00,Shenzhen,True,DEV_7410,45789
T9745,U13567,U4450,5856.0,UPI,Web,118370.0,112514.0,97487,2025-03-15 21:32:00,Tokyo,True,DEV_13567,57868
T9746,U8434,U4422,1406.0,UPI,Web,19244.0,17838.0,264137,2025-04-06 13:40:00,Melbourne,True,DEV_8434,41552
T9747,U2217,U14,14328.0,UPI,Web,40520.0,26192.0,54101,2025-04-01 03:51:00,Iwakuni,True,DEV_2217,59838
T9748,U7811,U17183,6326.0,UPI,Web,99982.0,93656.0,40509,2025-03-28 10:51:00,Iwakuni,True,DEV_7811,42921
T9749,U10976,U4780,9102.0,UPI,Mobile,102630.0,93528.0,115298,2025-03-31 03:01:00,Melbourne,True,DEV_10976,51959
T9750,U14006,U11487,8481.0,UPI,Mobile,137662.0,129181.0,116391,2025-03-04 13:50:00,Tokyo,True,DEV_14006,28904
T9751,U19417,U20768,6683.0,UPI,Web,55206.0,48523.0,200605,2025-03-12 10:44:00,Iwakuni,True,DEV_19417,50434
T9752,U17425,U13249,11449.0,UPI,Web,86349.0,74900.0,126581,2025-04-09 23:51:00,Tokyo,True,DEV_17425,27061
T9753,U14493,U15427,8898.0,UPI,Web,21596.0,12698.0,61039,2025-03-22 05:52:00,Tokyo,True,DEV_14493,42558
T9754,U15502,U19816,13642.0,UPI,Mobile,57580.0,43938.0,244488,2025-04-21 05:53:00,Shenzhen,True,DEV_15502,58288
T9755,U18717,U13109,10115.0,UPI,Mobile,55503.0,45388.0,18988,2025-04-26 03:17:00,Iwakuni,True,DEV_18717,17623
T9756,U772,U17701,9743.0,UPI,Mobile,102144.0,92401.0,147431,2025-03-15 17:19:00,Tokyo,True,DEV_772,43421
T9757,U10589,U16327,10713.0,UPI,Web,22127.0,11414.0,167151,2025-03-29 00:57:00,Iwakuni,True,DEV_10589,50719
T9758,U15255,U2580,8861.0,UPI,Mobile,17712.0,8851.0,10460,2025-03-22 17:06:00,Melbourne,True,DEV_15255,49741
T9759,U7890,U11184,4149.0,UPI,Mobile,126285.0,122136.0,18098,2025-05-12 01:45:00,Melbourne,True,DEV_7890,26800
T9760,U9325,U17613,1294.3,UPI,Web,1849.0,554.7,75123,2025-04-19 09:20:00,Melbourne,True,DEV_9325,52260
T9761,U18010,U18417,221.0,UPI,Mobile,87151.0,86930.0,240312,2025-05-07 18:57:00,Iwakuni,True,DEV_18010,43640
T9762,U6988,U874,5142.0,UPI,Mobile,56011.0,50869.0,25688,2025-04-05 09:09:00,Tokyo,True,DEV_6988,16924
T9763,U19961,U18611,5568.0,UPI,Web,19698.0,14130.0,61228,2025-05-17 02:06:00,Iwakuni,True,DEV_19961,52953
T9764,U14822,U2182,215.0,UPI,Web,125910.0,125695.0,159331,2025-03-18 19:55:00,Shenzhen,True,DEV_14822,41717
T9765,U15512,U3342,4434.0,UPI,Web,140736.0,136302.0,61660,2025-04-17 13:17:00,Melbourne,True,DEV_15512,45533
T9766,U8615,U9964,8026.0,UPI,Web,101973.0,93947.0,164531,2025-03-23 02:21:00,Iwakuni,True,DEV_8615,23004
T9767,U6748,U10171,9096.0,UPI,Mobile,97178.0,88082.0,156186,2025-05-15 14:24:00,Melbourne,True,DEV_6748,27630
T9768,U13890,U19562,9125.0,UPI,Mobile,41753.0,32628.0,151102,2025-04-10 16:02:00,Iwakuni,True,DEV_13890,59426
T9769,U12549,U10580,3367.0,UPI,Web,52577.0,49210.0,119993,2025-03-10 20:23:00,Iwakuni,True,DEV_12549,16891
T9770,U476,U12582,1132.0,UPI,Mobile,78618.0,77486.0,125152,2025-05-08 18:47:00,Iwakuni,True,DEV_476,12994
T9771,U20270,U3554,6755.0,UPI,Mobile,32289.0,25534.0,232834,2025-05-04 19:15:00,Shenzhen,True,DEV_20270,35692
T9772,U596,U7784,7421.0,UPI,Mobile,111119.0,103698.0,69084,2025-05-23 07:11:00,Iwakuni,True,DEV_596,39561
T9773,U2109,U7477,6367.0,UPI,Mobile,135037.0,128670.0,108890,2025-04-08 22:00:00,Tokyo,True,DEV_2109,59983
T9774,U8931,U11931,3566.0,UPI,Mobile,45413.0,41847.0,157473,2025-05-15 15:39:00,Melbourne,True,DEV_8931,21734
T9775,U13436,U5553,7830.0,UPI,Web,71813.0,63983.0,65098,2025-03-27 18:58:00,Melbourne,True,DEV_13436,34974
T9776,U13027,U13042,14652.0,UPI,Mobile,99067.0,84415.0,133117,2025-03-11 05:37:00,Iwakuni,True,DEV_13027,28589
T9777,U20600,U19593,4608.0,UPI,Mobile,30268.0,25660.0,17233,2025-04-26 02:31:00,Tokyo,True,DEV_20600,45472
T9778,U8460,U14504,6515.0,UPI,Web,100679.0,94164.0,273967,2025-04-24 04:54:00,Shenzhen,True,DEV_8460,34812
T9779,U11993,U13338,7316.0,UPI,Web,71505.0,64189.0,92356,2025-04-07 05:56:00,Tokyo,True,DEV_11993,28711
T9780,U15722,U337,12150.0,UPI,Mobile,102769.0,90619.0,178604,2025-04-09 03:06:00,Tokyo,True,DEV_15722,15804
T9781,U17862,U16442,9772.0,UPI,Mobile,58484.0,48712.0,207247,2025-03-11 00:31:00,Tokyo,True,DEV_17862,42473
T9782,U3382,U13948,5788.0,UPI,Web,55296.0,49508.0,246997,2025-04-05 20:00:00,Shenzhen,True,DEV_3382,40063
T9783,U14305,U10689,2249.0,UPI,Web,85789.0,83540.0,18349,2025-03-24 03:10:00,Asagaya-minami,True,DEV_14305,35688
T9784,U11604,U19466,3925.0,UPI,Web,148694.0,144769.0,131989,2025-05-12 15:42:00,Tokyo,True,DEV_11604,33895
T9785,U16906,U20794,9029.3,UPI,Mobile,12899.0,3869.7,79505,2025-04-26 20:44:00,Shenzhen,True,DEV_16906,37899
T9786,U14073,U4751,8946.0,UPI,Mobile,132405.0,123459.0,218337,2025-04-20 08:05:00,Iwakuni,True,DEV_14073,16814
T9787,U10157,U18709,14581.0,UPI,Mobile,120974.0,106393.0,200105,2025-04-09 04:26:00,Iwakuni,True,DEV_10157,44511
T9788,U1829,U739,7596.0,UPI,Mobile,98960.0,91364.0,49150,2025-03-14 07:20:00,Asagaya-minami,True,DEV_1829,46538
T9789,U18119,U9357,5643.0,UPI,Mobile,101868.0,96225.0,32540,2025-04-20 15:41:00,Shenzhen,True,DEV_18119,31502
T9790,U6120,U2917,8868.0,UPI,Mobile,123999.0,115131.0,42505,2025-04-29 05:49:00,Iwakuni,True,DEV_6120,24892
T9791,U20839,U5736,9640.0,UPI,Mobile,79039.0,69399.0,132369,2025-03-25 21:28:00,Iwakuni,True,DEV_20839,20042
T9792,U18163,U9488,2948.0,UPI,Mobile,52224.0,49276.0,219900,2025-03-20 11:42:00,Iwakuni,True,DEV_18163,28441
T9793,U18564,U18883,14915.0,UPI,Web,97594.0,82679.0,112606,2025-04-04 08:36:00,Iwakuni,True,DEV_18564,48082
T9794,U12529,U5830,1668.0,UPI,Web,43394.0,41726.0,260657,2025-04-28 02:57:00,Iwakuni,True,DEV_12529,33045
T9795,U17336,U16590,319.0,UPI,Web,127413.0,127094.0,161606,2025-04-17 02:15:00,Melbourne,True,DEV_17336,26672
T9796,U6587,U5769,14559.0,UPI,Mobile,99055.0,84496.0,50251,2025-03-17 13:30:00,Melbourne,True,DEV_6587,19162
T9797,U7015,U14361,4996.0,UPI,Web,83401.0,78405.0,197459,2025-04-29 07:03:00,Asagaya-minami,True,DEV_7015,15729
T9798,U6302,U2092,14583.0,UPI,Web,91718.0,77135.0,216504,2025-03-24 14:48:00,Xiamen,True,DEV_6302,25370
T9799,U16515,U15679,12048.0,UPI,Mobile,114453.0,102405.0,273159,2025-05-20 21:16:00,Tokyo,True,DEV_16515,20330
T9800,U3153,U6400,13128.0,UPI,Web,17295.0,4167.0,85900,2025-04-19 15:14:00,Melbourne,True,DEV_3153,20034
T9801,U17466,U5469,8059.0,UPI,Mobile,137235.0,129176.0,190776,2025-04-18 08:23:00,Iwakuni,True,DEV_17466,30619
T9802,U20743,U177,1552.0,UPI,Mobile,119515.0,117963.0,146858,2025-03-11 10:10:00,Melbourne,True,DEV_20743,52357
T9803,U10876,U55,13010.0,UPI,Mobile,34608.0,21598.0,28065,2025-05-04 18:36:00,Iwakuni,True,DEV_10876,37551
T9804,U13247,U972,13904.0,UPI,Web,59591.0,45687.0,77600,2025-05-06 19:13:00,Tokyo,True,DEV_13247,39464
T9805,U15190,U10508,9771.0,UPI,Mobile,131017.0,121246.0,92679,2025-03-27 17:24:00,Iwakuni,True,DEV_15190,52052
T9806,U15323,U2921,1304.0,UPI,Web,69137.0,67833.0,85454,2025-03-30 22:36:00,Melbourne,True,DEV_15323,31255
T9807,U15263,U1698,10818.0,UPI,Mobile,39361.0,28543.0,235496,2025-05-17 17:41:00,Shenzhen,True,DEV_15263,36336
T9808,U16199,U3453,2988.0,UPI,Web,50449.0,47461.0,286212,2025-05-10 06:15:00,Asagaya-minami,True,DEV_16199,38564
T9809,U10068,U2630,8532.0,UPI,Web,83034.0,74502.0,185718,2025-04-04 07:18:00,Tokyo,True,DEV_10068,23110
T9810,U2627,U5511,1785.0,UPI,Web,50621.0,48836.0,214657,2025-05-12 09:48:00,Iwakuni,True,DEV_2627,54326
T9811,U19303,U16649,11023.0,UPI,Web,39214.0,28191.0,73850,2025-03-25 01:25:00,Melbourne,True,DEV_19303,54565
T9812,U15802,U18357,9098.0,UPI,Mobile,36914.0,27816.0,91781,2025-03-12 16:00:00,Xiamen,True,DEV_15802,55789
T9813,U11938,U12548,389.2,UPI,Mobile,556.0,166.8,101334,2025-03-10 21:59:00,Melbourne,True,DEV_11938,36020
T9814,U18839,U8028,6356.0,UPI,Web,99357.0,93001.0,85587,2025-03-24 09:03:00,Melbourne,True,DEV_18839,24536
T9815,U13551,U19794,2850.0,UPI,Mobile,70353.0,67503.0,168714,2025-04-01 22:37:00,Tokyo,True,DEV_13551,37795
T9816,U8004,U19147,8006.0,UPI,Web,73544.0,65538.0,277397,2025-05-18 11:40:00,Shenzhen,True,DEV_8004,37738
T9817,U7192,U5765,4044.0,UPI,Web,74166.0,70122.0,181871,2025-03-12 14:00:00,Melbourne,True,DEV_7192,58219
T9818,U10027,U16977,2840.0,UPI,Mobile,3036.0,196.0,39694,2025-03-14 06:23:00,Melbourne,True,DEV_10027,57209
T9819,U13895,U9695,7104.0,UPI,Web,46085.0,38981.0,69485,2025-04-14 02:55:00,Iwakuni,True,DEV_13895,14983
T9820,U5322,U9048,7233.0,UPI,Web,117233.0,110000.0,33066,2025-04-09 02:13:00,Iwakuni,True,DEV_5322,19661
T9821,U5533,U18138,13206.0,UPI,Web,33837.0,20631.0,87870,2025-03-29 09:21:00,Shenzhen,True,DEV_5533,49154
T9822,U8640,U3315,11501.0,UPI,Mobile,105179.0,93678.0,32455,2025-03-06 12:43:00,Iwakuni,True,DEV_8640,54285
T9823,U18523,U12080,2041.0,UPI,Web,51182.0,49141.0,34844,2025-03-26 07:26:00,Shenzhen,True,DEV_18523,12735
T9824,U1832,U4724,8947.0,UPI,Mobile,102590.0,93643.0,113042,2025-05-04 11:30:00,Shenzhen,True,DEV_1832,20452
T9825,U6386,U8701,6558.0,UPI,Mobile,127382.0,120824.0,201678,2025-03-08 16:30:00,Shenzhen,True,DEV_6386,33407
T9826,U8283,U15041,5619.0,UPI,Mobile,14177.0,8558.0,66045,2025-05-11 21:27:00,Asagaya-minami,True,DEV_8283,30868
T9827,U18599,U20612,7833.0,UPI,Web,101198.0,93365.0,146063,2025-05-12 23:33:00,Iwakuni,True,DEV_18599,39020
T9828,U14734,U757,10981.0,UPI,Mobile,77419.0,66438.0,261196,2025-04-28 00:59:00,Asagaya-minami,True,DEV_14734,59172
T9829,U7590,U2266,3693.0,UPI,Web,83276.0,79583.0,69386,2025-04-19 10:09:00,Iwakuni,True,DEV_7590,35297
T9830,U9964,U6810,1505.0,UPI,Web,85125.0,83620.0,134812,2025-03-21 03:24:00,Asagaya-minami,True,DEV_9964,58903
T9831,U1925,U5744,12293.0,UPI,Mobile,71649.0,59356.0,251982,2025-03-10 04:11:00,Iwakuni,True,DEV_1925,25564
T9832,U3124,U14445,2218.0,UPI,Mobile,110003.0,107785.0,243551,2025-03-03 16:49:00,Shenzhen,True,DEV_3124,40194
T9833,U1055,U10732,14592.0,UPI,Web,133517.0,118925.0,20409,2025-03-21 15:25:00,Tokyo,True,DEV_1055,22936
T9834,U17842,U13373,13110.0,UPI,Web,93375.0,80265.0,44554,2025-05-01 19:59:00,Iwakuni,True,DEV_17842,13174
T9835,U8533,U2708,9727.0,UPI,Web,129217.0,119490.0,254447,2025-05-10 03:49:00,Iwakuni,True,DEV_8533,14013
T9836,U17094,U7898,7036.0,UPI,Web,86767.0,79731.0,216111,2025-03-15 11:56:00,Tokyo,True,DEV_17094,39789
T9837,U10020,U14833,889.0,UPI,Mobile,135094.0,134205.0,31920,2025-04-15 22:53:00,Iwakuni,True,DEV_10020,31713
T9838,U2942,U10791,8735.3,UPI,Mobile,12479.0,3743.7,30487,2025-03-24 04:36:00,Tokyo,True,DEV_2942,54958
T9839,U9202,U18110,13133.0,UPI,Mobile,20585.0,7452.0,139236,2025-03-10 16:22:00,Iwakuni,True,DEV_9202,38869
T9840,U9667,U15577,13516.0,UPI,Mobile,69206.0,55690.0,269583,2025-03-17 04:10:00,Melbourne,True,DEV_9667,28828
T9841,U17306,U8105,2693.0,UPI,Mobile,96370.0,93677.0,134169,2025-05-19 07:16:00,Iwakuni,True,DEV_17306,59738
T9842,U2151,U6302,9433.0,UPI,Mobile,80840.0,71407.0,110160,2025-03-29 19:53:00,Iwakuni,True,DEV_2151,55650
T9843,U12758,U6939,4343.0,UPI,Mobile,145257.0,140914.0,222537,2025-03-02 03:07:00,Iwakuni,True,DEV_12758,44767
T9844,U6053,U8669,14898.0,UPI,Web,125286.0,110388.0,103395,2025-04-06 11:22:00,Melbourne,True,DEV_6053,33848
T9845,U17070,U4841,14530.0,UPI,Web,39619.0,25089.0,250393,2025-03-31 15:45:00,Iwakuni,True,DEV_17070,54796
T9846,U16405,U18076,8345.0,UPI,Mobile,97001.0,88656.0,217505,2025-04-26 22:54:00,Shenzhen,True,DEV_16405,35056
T9847,U9507,U4835,351.0,UPI,Mobile,28360.0,28009.0,61544,2025-03-10 02:38:00,Iwakuni,True,DEV_9507,29768
T9848,U4308,U20248,3991.0,UPI,Mobile,125311.0,121320.0,185168,2025-04-19 23:50:00,Iwakuni,True,DEV_4308,44588
T9849,U15501,U3428,9785.0,UPI,Mobile,75530.0,65745.0,109729,2025-04-28 01:44:00,Iwakuni,True,DEV_15501,50007
T9850,U3274,U1581,363.0,UPI,Mobile,18652.0,18289.0,254796,2025-05-17 21:44:00,Iwakuni,True,DEV_3274,30020
T9851,U1208,U17526,14622.0,UPI,Mobile,140319.0,125697.0,198334,2025-03-17 05:34:00,Melbourne,True,DEV_1208,45828
T9852,U14268,U5694,9986.0,UPI,Mobile,70969.0,60983.0,261395,2025-04-10 11:05:00,Shenzhen,True,DEV_14268,55870
T9853,U17061,U12494,7860.0,UPI,Web,41938.0,34078.0,240666,2025-05-16 16:15:00,Asagaya-minami,True,DEV_17061,45898
T9854,U5729,U7023,11347.0,UPI,Web,98777.0,87430.0,51111,2025-04-30 14:39:00,Iwakuni,True,DEV_5729,23602
T9855,U6167,U6389,9511.0,UPI,Mobile,146277.0,136766.0,136809,2025-03-25 00:41:00,Tokyo,True,DEV_6167,21010
T9856,U13043,U7902,1664.0,UPI,Web,138021.0,136357.0,278525,2025-04-11 09:12:00,Melbourne,True,DEV_13043,12960
T9857,U18186,U11743,8678.0,UPI,Web,107183.0,98505.0,293199,2025-03-29 15:43:00,Melbourne,True,DEV_18186,35417
T9858,U3593,U15230,4073.0,UPI,Web,80086.0,76013.0,266063,2025-05-13 10:31:00,Iwakuni,True,DEV_3593,18896
T9859,U6443,U12125,2174.0,UPI,Web,96052.0,93878.0,21040,2025-04-10 05:37:00,Iwakuni,True,DEV_6443,25422
T9860,U17929,U13394,5905.0,UPI,Mobile,77480.0,71575.0,151057,2025-03-07 01:15:00,Melbourne,True,DEV_17929,14167
T9861,U17313,U1966,13526.0,UPI,Web,23281.0,9755.0,44480,2025-05-10 15:08:00,Shenzhen,True,DEV_17313,37967
T9862,U7531,U11846,10930.0,UPI,Web,63783.0,52853.0,10624,2025-05-14 01:57:00,Iwakuni,True,DEV_7531,48885
T9863,U15419,U360,11054.0,UPI,Web,25342.0,14288.0,273831,2025-05-23 15:08:00,Iwakuni,True,DEV_15419,15772
T9864,U8221,U4576,2442.0,UPI,Mobile,18067.0,15625.0,53658,2025-03-31 19:19:00,Shenzhen,True,DEV_8221,26073
T9865,U11565,U5732,8285.0,UPI,Mobile,72436.0,64151.0,163807,2025-03-23 16:39:00,Tokyo,True,DEV_11565,33429
T9866,U13435,U20499,3495.0,UPI,Web,95163.0,91668.0,171855,2025-05-12 17:12:00,Shenzhen,True,DEV_13435,51299
T9867,U11945,U19830,11248.0,UPI,Mobile,29987.0,18739.0,70415,2025-05-04 22:38:00,Shenzhen,True,DEV_11945,50034
T9868,U4853,U5628,9805.0,UPI,Web,78629.0,68824.0,153139,2025-03-23 22:38:00,Melbourne,True,DEV_4853,30070
T9869,U14735,U1099,10668.0,UPI,Mobile,86071.0,75403.0,124577,2025-04-25 21:36:00,Iwakuni,True,DEV_14735,41208
T9870,U3718,U3204,3751.0,UPI,Mobile,107076.0,103325.0,30397,2025-05-15 02:42:00,Melbourne,True,DEV_3718,33151
T9871,U2387,U8134,14083.0,UPI,Mobile,47797.0,33714.0,97213,2025-03-24 13:59:00,Melbourne,True,DEV_2387,14282
T9872,U1430,U6817,7562.0,UPI,Mobile,45503.0,37941.0,233140,2025-04-23 15:22:00,Melbourne,True,DEV_1430,12037
T9873,U3310,U7426,6051.0,UPI,Mobile,90813.0,84762.0,177644,2025-04-08 09:14:00,Iwakuni,True,DEV_3310,26667
T9874,U11185,U10287,12895.0,UPI,Mobile,37642.0,24747.0,290212,2025-05-11 07:07:00,Iwakuni,True,DEV_11185,20511
T9875,U18046,U13938,8094.0,UPI,Mobile,64189.0,56095.0,11858,2025-05-20 13:29:00,Iwakuni,True,DEV_18046,28699
T9876,U10320,U12701,1407.0,UPI,Mobile,94137.0,92730.0,75243,2025-03-02 08:21:00,Iwakuni,True,DEV_10320,34747
T9877,U5378,U20780,3056.0,UPI,Web,137177.0,134121.0,166133,2025-04-22 16:27:00,Shenzhen,True,DEV_5378,48032
T9878,U160,U10411,2008.0,UPI,Mobile,117418.0,115410.0,184413,2025-03-21 11:06:00,Iwakuni,True,DEV_160,37128
T9879,U8440,U12300,4757.0,UPI,Web,89002.0,84245.0,54606,2025-03-30 14:21:00,Iwakuni,True,DEV_8440,53393
T9880,U1516,U11003,13938.0,UPI,Mobile,57809.0,43871.0,170937,2025-03-23 04:24:00,Iwakuni,True,DEV_1516,58056
T9881,U9470,U2094,8505.0,UPI,Mobile,76419.0,67914.0,146735,2025-05-22 13:32:00,Shenzhen,True,DEV_9470,36819
T9882,U12199,U4530,7052.0,UPI,Mobile,16095.0,9043.0,189524,2025-05-13 00:17:00,Iwakuni,True,DEV_12199,21467
T9883,U13909,U14454,8553.0,UPI,Mobile,58587.0,50034.0,166327,2025-03-29 13:22:00,Shenzhen,True,DEV_13909,27198
T9884,U1820,U10457,3958.0,UPI,Web,145772.0,141814.0,228795,2025-03-19 18:17:00,Iwakuni,True,DEV_1820,29210
T9885,U5108,U14337,1236.0,UPI,Web,112064.0,110828.0,72579,2025-03-23 03:21:00,Melbourne,True,DEV_5108,36146
T9886,U52,U3310,12593.0,UPI,Mobile,26480.0,13887.0,233378,2025-03-06 21:26:00,Melbourne,True,DEV_52,27779
T9887,U5697,U2483,3073.0,UPI,Web,44486.0,41413.0,133033,2025-04-11 02:27:00,Iwakuni,True,DEV_5697,16399
T9888,U2134,U10022,2457.0,UPI,Mobile,52412.0,49955.0,54645,2025-03-19 19:57:00,Tokyo,True,DEV_2134,17129
T9889,U3491,U6661,6469.0,UPI,Mobile,111474.0,105005.0,69700,2025-04-16 13:53:00,Melbourne,True,DEV_3491,55692
T9890,U7098,U6160,5964.0,UPI,Web,34568.0,28604.0,133409,2025-03-30 16:00:00,Shenzhen,True,DEV_7098,52664
T9891,U13262,U8909,9347.0,UPI,Mobile,73658.0,64311.0,155810,2025-04-21 23:24:00,Tokyo,True,DEV_13262,14851
T9892,U5202,U5046,10283.0,UPI,Web,86896.0,76613.0,178818,2025-04-18 08:50:00,Shenzhen,True,DEV_5202,15558
T9893,U6807,U3720,6573.0,UPI,Web,145331.0,138758.0,196438,2025-05-21 07:31:00,Melbourne,True,DEV_6807,37403
T9894,U17004,U18514,2606.0,UPI,Web,114106.0,111500.0,236754,2025-04-22 01:38:00,Iwakuni,True,DEV_17004,25251
T9895,U6379,U1377,11831.0,UPI,Web,93123.0,81292.0,32633,2025-03-07 20:21:00,Tokyo,True,DEV_6379,31658
T9896,U8572,U792,6555.0,UPI,Mobile,17777.0,11222.0,17216,2025-05-14 16:22:00,Shenzhen,True,DEV_8572,50634
T9897,U14824,U10053,7360.5,UPI,Web,10515.0,3154.5,275736,2025-05-19 03:01:00,Iwakuni,True,DEV_14824,41015
T9898,U18031,U14849,11300.0,UPI,Mobile,13975.0,2675.0,41696,2025-03-24 20:39:00,Shenzhen,True,DEV_18031,19976
T9899,U5258,U14832,14488.0,UPI,Web,126403.0,111915.0,71950,2025-03-29 08:36:00,Melbourne,True,DEV_5258,54356
T9900,U18090,U2586,14770.0,UPI,Web,132893.0,118123.0,240267,2025-03-07 14:37:00,Shenzhen,True,DEV_18090,28642
T9901,U15005,U14107,11136.0,UPI,Mobile,68499.0,57363.0,21309,2025-03-03 20:17:00,Tokyo,True,DEV_15005,34464
T9902,U12928,U14093,4458.3,UPI,Mobile,6369.0,1910.7,116338,2025-03-20 13:34:00,Shenzhen,True,DEV_12928,18326
T9903,U17500,U6987,2171.0,UPI,Web,29627.0,27456.0,180702,2025-05-12 08:56:00,Iwakuni,True,DEV_17500,40569
T9904,U9237,U15682,12424.0,UPI,Mobile,58861.0,46437.0,199672,2025-03-24 12:48:00,Iwakuni,True,DEV_9237,34628
T9905,U5738,U14841,12337.0,UPI,Mobile,20400.0,8063.0,6119,2025-04-18 06:00:00,Iwakuni,True,DEV_5738,16661
T9906,U5818,U18948,1586.0,UPI,Web,59195.0,57609.0,106928,2025-03-13 06:01:00,Iwakuni,True,DEV_5818,57146
T9907,U18309,U15671,13293.0,UPI,Web,39452.0,26159.0,51845,2025-05-05 20:52:00,Melbourne,True,DEV_18309,23201
T9908,U8641,U18443,10941.0,UPI,Web,84181.0,73240.0,6026,2025-04-21 07:13:00,Tokyo,True,DEV_8641,14941
T9909,U11027,U17858,5529.0,UPI,Mobile,122536.0,117007.0,56116,2025-03-14 15:03:00,Iwakuni,True,DEV_11027,22651
T9910,U17698,U12019,8697.0,UPI,Mobile,100562.0,91865.0,116361,2025-04-16 22:28:00,Iwakuni,True,DEV_17698,56799
T9911,U16004,U7616,9502.0,UPI,Web,73056.0,63554.0,143222,2025-04-13 22:24:00,Tokyo,True,DEV_16004,55565
T9912,U5187,U7395,2077.0,UPI,Web,94895.0,92818.0,146092,2025-03-14 17:10:00,Shenzhen,True,DEV_5187,40666
T9913,U253,U2734,8243.0,UPI,Web,50224.0,41981.0,23717,2025-03-22 07:54:00,Melbourne,True,DEV_253,40921
T9914,U13660,U14828,13790.0,UPI,Mobile,135310.0,121520.0,17598,2025-05-21 19:58:00,Iwakuni,True,DEV_13660,13701
T9915,U5424,U7601,5724.0,UPI,Mobile,96616.0,90892.0,31044,2025-03-07 14:49:00,Melbourne,True,DEV_5424,57359
T9916,U15212,U10006,8209.0,UPI,Web,52849.0,44640.0,270740,2025-03-28 10:53:00,Iwakuni,True,DEV_15212,48245
T9917,U1166,U12141,12949.0,UPI,Web,97132.0,84183.0,240334,2025-03-20 13:18:00,Shenzhen,True,DEV_1166,33477
T9918,U15189,U15475,3648.0,UPI,Web,79569.0,75921.0,228855,2025-04-22 06:56:00,Iwakuni,True,DEV_15189,47970
T9919,U15791,U20409,2910.0,UPI,Mobile,22023.0,19113.0,202198,2025-03-22 10:10:00,Shenzhen,True,DEV_15791,43591
T9920,U8603,U11764,3020.0,UPI,Mobile,143315.0,140295.0,260309,2025-03-07 12:39:00,Shenzhen,True,DEV_8603,36748
T9921,U1364,U13058,9023.0,UPI,Mobile,98279.0,89256.0,162448,2025-03-08 09:39:00,Shenzhen,True,DEV_1364,44557
T9922,U32,U2173,13359.0,UPI,Web,46081.0,32722.0,42985,2025-03-10 08:06:00,Iwakuni,True,DEV_32,32671
T9923,U3751,U3669,5109.0,UPI,Mobile,91796.0,86687.0,216972,2025-03-31 00:17:00,Xiamen,True,DEV_3751,36326
T9924,U19884,U17614,14191.0,UPI,Mobile,90519.0,76328.0,245587,2025-03-26 12:22:00,Melbourne,True,DEV_19884,13448
T9925,U19480,U1028,14097.0,UPI,Web,96275.0,82178.0,247976,2025-03-31 17:54:00,Iwakuni,True,DEV_19480,30052
T9926,U5230,U14779,10335.0,UPI,Web,143253.0,132918.0,222225,2025-05-03 02:29:00,Shenzhen,True,DEV_5230,44633
